"","lat","lon","elevation"
"4320",82.0833356414167,179.583349134916,0
"4321",81.25000228325,-179.583328235916,0
"4322",81.25000228325,-178.749994877747,0
"4323",81.25000228325,-177.916661519578,0
"4324",81.25000228325,-177.083328161409,0
"4325",81.25000228325,-176.24999480324,0
"4326",81.25000228325,-175.416661445071,0
"4327",81.25000228325,-174.583328086902,0
"4328",81.25000228325,-173.749994728733,0
"4329",81.25000228325,-172.916661370564,0
"4330",81.25000228325,-172.083328012395,0
"4331",81.25000228325,-171.249994654226,0
"4332",81.25000228325,-170.416661296057,0
"4333",81.25000228325,-169.583327937888,0
"4334",81.25000228325,-168.749994579719,0
"4335",81.25000228325,-167.91666122155,0
"4336",81.25000228325,-167.083327863381,0
"4337",81.25000228325,-166.249994505212,0
"4338",81.25000228325,-165.416661147043,0
"4339",81.25000228325,-164.583327788874,0
"4340",81.25000228325,-163.749994430705,0
"4341",81.25000228325,-162.916661072536,0
"4342",81.25000228325,-162.083327714367,0
"4343",81.25000228325,-161.249994356198,0
"4344",81.25000228325,-160.416660998029,0
"4345",81.25000228325,-159.58332763986,0
"4346",81.25000228325,-158.749994281691,0
